"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q1","T1-2019",40.796169,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q2","T2-2019",41.225728,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q4","T4-2019",41.269331,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2019-Q3","T3-2019",41.237257,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M6G12","12-Giu-2020","2020-Q1","T1-2020",41.179621,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",84.619316,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",84.818222,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",84.882237,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",84.82042,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",83.135002,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",84.880884,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",53.549231,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",53.868368,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",53.818227,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",53.836337,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",52.653047,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",53.598633,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",18.017231,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",18.740443,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",18.38929,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",18.722438,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",16.367937,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",17.984591,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",62.123474,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",62.360016,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",62.77824,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",62.598908,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",59.7926,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",62.330686,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",24.945449,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",25.202155,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",25.321911,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",25.28746,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",25.09846,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",25.400494,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",62.868609,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",63.038774,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",62.804133,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",62.87841,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",61.98961,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",62.450185,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",60.569479,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",61.136326,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",61.081429,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",61.071389,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",60.738883,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",61.084353,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",14.932278,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",15.241749,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",14.855201,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",15.247754,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",12.495759,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",14.100634,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",44.737898,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",45.01734,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",44.89728,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",44.964509,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",43.752346,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",44.687161,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",40.770758,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",41.279276,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",41.226251,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",41.208847,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",41.103421,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",41.145526,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",67.670012,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",68.099428,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",68.134516,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",68.097244,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",66.801134,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",67.936041,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",36.527826,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",36.769335,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",36.584153,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",36.69974,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",35.453457,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",36.379861,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",41.299366,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",41.735657,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",41.717856,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",41.804737,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",39.11292,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",41.263409,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",35.613162,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",36.141716,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",35.743566,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",36.020416,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",32.587139,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",35.265318,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",50.224695,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",50.568507,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",50.61973,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",50.623438,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",50.027375,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",50.708116,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",58.766803,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",59.144195,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",59.048987,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",59.095338,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",57.631032,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",58.824167,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",49.914209,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",50.239911,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",50.015925,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",50.147448,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",48.510019,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",49.761818,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",53.638554,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",54.401456,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",54.098798,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",54.214853,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",50.393334,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",53.932902,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",71.500423,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",72.30063,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",72.133923,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",72.10999,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",72.038926,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y50-64","50-64 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",72.042533,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",46.698022,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",47.045319,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",47.386431,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",47.296099,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",45.303443,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-34","15-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",46.95052,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q1","T1-2019",32.237235,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q2","T2-2019",32.613003,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q4","T4-2019",32.65642,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2019-Q3","T3-2019",32.627011,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q2","T2-2020",32.487577,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y_GE50","50 anni e più","2020M9G11","11-Set-2020","2020-Q1","T1-2020",32.664752,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",70.373102,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",70.098813,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",71.221446,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",70.767654,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",68.922729,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",70.484716,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",73.68413,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",73.867403,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",73.78015,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",73.785198,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",72.502189,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",73.602387,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q1","T1-2019",20.869313,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q2","T2-2019",21.973036,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q4","T4-2019",21.651129,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2019-Q3","T3-2019",21.927378,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q2","T2-2020",19.946653,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","2020M9G11","11-Set-2020","2020-Q1","T1-2020",21.571598,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",36.532467,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",36.756412,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",36.54935,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2019-Q3","T3-2019",36.726536,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2020-Q2","T2-2020",35.451739,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2020-Q1","T1-2020",36.347762,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y_GE15","15 anni e più","2020M12G11","11-Dic-2020","2020-Q3","T3-2020",35.583683,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",73.692684,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",73.807181,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",73.83758,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2019-Q3","T3-2019",73.808542,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2020-Q2","T2-2020",72.275512,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2020-Q1","T1-2020",73.672119,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y35-49","35-49 anni","2020M12G11","11-Dic-2020","2020-Q3","T3-2020",72.957762,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",67.676746,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",68.117402,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",68.134095,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2019-Q3","T3-2019",68.075963,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2020-Q2","T2-2020",66.817793,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2020-Q1","T1-2020",67.905922,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","2020M12G11","11-Dic-2020","2020-Q3","T3-2020",67.048326,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",70.392515,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",70.1575,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",71.166855,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2019-Q3","T3-2019",70.662223,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2020-Q2","T2-2020",69.163554,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2020-Q1","T1-2020",70.57784,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","2020M12G11","11-Dic-2020","2020-Q3","T3-2020",68.9316,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M12G11","11-Dic-2020","2019-Q1","T1-2019",41.309411,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M12G11","11-Dic-2020","2019-Q2","T2-2019",41.775022,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y15-34","15-34 anni","2020M12G11","11-Dic-2020","2019-Q4","T4-2019",41.645855,,
