"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",60.021227,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",28.554058,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",28.675452,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",28.382235,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",28.567601,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",31.497542,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",30.499576,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",30.470548,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",31.165997,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q1","T1-2019",17.173002,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q2","T2-2019",18.622378,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q4","T4-2019",17.486222,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q3","T3-2019",19.093916,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q2","T2-2020",19.955026,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q1","T1-2020",18.002356,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q3","T3-2020",19.238157,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q4","T4-2020",18.519312,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",7.754301,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",8.181297,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",7.799545,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",8.025206,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",10.407667,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",8.878405,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",9.339894,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",9.228283,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q1","T1-2019",20.828375,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q2","T2-2019",21.632786,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q4","T4-2019",20.914967,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q3","T3-2019",21.699983,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q2","T2-2020",23.680047,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q1","T1-2020",21.981975,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q3","T3-2020",22.879522,,
"ITC","Nord-ovest","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q4","T4-2020",22.283413,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",40.671156,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",36.380207,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",33.064236,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",27.023023,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",31.249588,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",30.655379,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",29.091437,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",40.11693,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",18.007544,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",17.157911,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",18.794011,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",17.293753,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",19.04871,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",18.391039,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",18.511201,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",18.691005,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q1","T1-2019",8.440583,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q2","T2-2019",8.340659,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q4","T4-2019",9.647295,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q3","T3-2019",9.225117,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q2","T2-2020",11.131591,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q1","T1-2020",10.291201,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q3","T3-2020",8.783665,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q4","T4-2020",9.88294,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",4.704357,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",2.370844,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",4.253266,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",4.379756,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",3.292093,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",4.652666,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",6.088209,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",5.232411,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2019-Q1","T1-2019",12.443802,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2019-Q2","T2-2019",11.520399,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2019-Q4","T4-2019",12.825789,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2019-Q3","T3-2019",12.009242,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2020-Q2","T2-2020",13.257512,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2020-Q1","T1-2020",12.763247,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2020-Q3","T3-2020",12.499114,,
"ITD","Nord-est","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","99","totale","2020-Q4","T4-2020",13.325977,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",74.74967,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",72.007242,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",69.5835,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",70.712313,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",76.438971,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",73.260139,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",67.679645,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",64.156849,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",41.039044,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",41.247697,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",45.346283,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",45.216844,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",43.780578,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",44.733179,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",44.108825,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",47.00325,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2019-Q1","T1-2019",22.288528,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2019-Q2","T2-2019",21.80307,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2019-Q4","T4-2019",21.534406,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2019-Q3","T3-2019",22.561609,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2020-Q2","T2-2020",26.585277,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2020-Q1","T1-2020",22.327326,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2020-Q3","T3-2020",25.343678,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","7","diploma","2020-Q4","T4-2020",23.033339,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",11.964822,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",12.684551,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",11.067957,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",12.681671,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",11.73105,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",12.943031,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",13.927241,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",13.183101,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2019-Q1","T1-2019",27.938966,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2019-Q2","T2-2019",27.683675,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2019-Q4","T4-2019",28.004724,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2019-Q3","T3-2019",28.975418,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2020-Q2","T2-2020",29.892493,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2020-Q1","T1-2020",28.355949,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2020-Q3","T3-2020",29.820551,,
"ITD","Nord-est","INAC_R","tasso di inattività","2","femmine","Y35-64","35-64 anni","99","totale","2020-Q4","T4-2020",29.702232,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",58.972883,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",54.588596,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",51.778446,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",47.979262,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",52.788327,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",52.533924,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",48.010683,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",52.561534,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",28.663176,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",28.347382,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",31.049682,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",30.191173,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",30.403408,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",30.601971,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",30.225903,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",31.727665,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q1","T1-2019",15.349973,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q2","T2-2019",15.162225,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q4","T4-2019",15.571012,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2019-Q3","T3-2019",16.010082,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q2","T2-2020",19.034497,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q1","T1-2020",16.300223,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q3","T3-2020",17.211423,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","7","diploma","2020-Q4","T4-2020",16.512991,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",8.939792,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",8.208375,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",8.270905,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",9.147204,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",8.066788,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",9.469712,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",10.590793,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",9.845802,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q1","T1-2019",20.247044,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q2","T2-2019",19.66076,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q4","T4-2019",20.474235,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2019-Q3","T3-2019",20.55872,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q2","T2-2020",21.635437,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q1","T1-2020",20.620346,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q3","T3-2020",21.221603,,
"ITD","Nord-est","INAC_R","tasso di inattività","9","totale","Y35-64","35-64 anni","99","totale","2020-Q4","T4-2020",21.573446,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",31.632901,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",36.412222,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",33.504874,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",35.524979,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",34.1346,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",35.081619,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",33.488007,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",31.90375,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",19.693285,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",16.050331,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",20.2609,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",19.790337,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",21.091005,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",19.71289,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",20.971099,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",20.708838,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q1","T1-2019",11.323269,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q2","T2-2019",10.838025,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q4","T4-2019",10.685974,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2019-Q3","T3-2019",9.080992,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q2","T2-2020",12.579511,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q1","T1-2020",11.282121,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q3","T3-2020",10.945559,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","7","diploma","2020-Q4","T4-2020",11.286194,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",3.390304,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",3.631216,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",4.59866,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",6.795046,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",7.02749,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",4.704788,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",7.337441,,
"ITE","Centro","INAC_R","tasso di inattività","1","maschi","Y35-64","35-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",4.282885,,
