"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q4","T4-2019",271405.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q3","T3-2019",282067.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q2","T2-2020",218524.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q1","T1-2020",246062.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q1","T1-2019",6687.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q2","T2-2019",11947.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q4","T4-2019",8747.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q3","T3-2019",16665.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q2","T2-2020",1683.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q1","T1-2020",4374.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q1","T1-2019",266051.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q2","T2-2019",266608.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q4","T4-2019",267174.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q3","T3-2019",266940.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q2","T2-2020",220676.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q1","T1-2020",249474.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q1","T1-2019",5256.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q2","T2-2019",5273.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q4","T4-2019",5303,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q3","T3-2019",5322.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q2","T2-2020",1293.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q1","T1-2020",4065.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q1","T1-2019",10910.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q2","T2-2019",10999.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q4","T4-2019",11271.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2019-Q3","T3-2019",11125.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q2","T2-2020",960.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M10","Ott-2020","2020-Q1","T1-2020",6833.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",4300.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",5010.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",4841.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",7087.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",1098.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",3003.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",3128.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",256852,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",256772.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",259679.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",265824.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",210599.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",239815.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",246788.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",6537.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",11678.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",8551.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",16291,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",1796.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",4251,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",10364.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",5277.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",5294.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",5324.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",5344.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",1325.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",3969.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",1310.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",4241.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",5031.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",4822.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",7059,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",1166.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",3034.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",3204.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",6704.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",12025.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",8779.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",16797,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",1847.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",4370.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",10638.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",270330.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",271018.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",271298.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",271668.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",219944.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",251385.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",252932.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",5350.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",5415.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",5488.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",5497.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",1377,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",4109.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",1364.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",259298.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",263232.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",263402,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",274918.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",212180.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",241173.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",253868.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",4258.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",5051.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",4841.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",7087.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",1138.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",2962.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",3128.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",264513.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",265186.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",265460.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",265822.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",214220.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",244843.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",246350.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",261436,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",265174.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",267679,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",272353,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",218199.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",244998.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",252138.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",4283,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",4990.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",4822.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",7058.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",1124.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",3075.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",3204,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",6704.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",12025.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",8779.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",16797.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",1847.1,,
